guid_int,type_int,type_txt,discipline_int,discipline_txt,identifier_txt,geometry_type,color,instance_type,ifc_guid,space_id,parent_element,composing_elements,room_id,guid_txt,pcd,match_id,ifc_properties
562,1,Wall,1,ARC,Wall_562,,,face,,,102.0,,[348],,,"['26kn7MqLL9oOOTivXpg2ef', '0x8tDwgKz4rBhuBSTQ03Vm', '0']",
563,2,Floor,1,ARC,Floor_563,,,face,,,17.0,,[337],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03VX', '0']",
564,1,Wall,1,ARC,Wall_564,,,face,,,91.0,,[336],,,"['26kn7MqLL9oOOTivXpg2U5', '0x8tDwgKz4rBhuBSTQ03VV', '0']",
565,2,Floor,1,ARC,Floor_565,,,face,,,17.0,,[321],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03VD', '0']",
566,1,Wall,1,ARC,Wall_566,,,rewritten,,,294.0,,[344],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vh', '1']",
567,1,Wall,1,ARC,Wall_567,,,rewritten,,,294.0,,[344],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vh', '0']",
568,3,Ceiling,1,ARC,Ceiling_568,,,face,,,188.0,,[321],,,"['1T7BPQ_hn69uk5$Jp8cvLh', '0x8tDwgKz4rBhuBSTQ03VD', '0']",
569,1,Wall,1,ARC,Wall_569,,,face,,,10.0,,[353],,,"['0fo82U50nDWhMj5k9OCN$b', '0x8tDwgKz4rBhuBSTQ03Vs', '0']",
570,1,Wall,1,ARC,Wall_570,,,face,,,48.0,,[313],,,"['26kn7MqLL9oOOTivXpg95o', '0x8tDwgKz4rBhuBSTQ03V1', '0']",
571,2,Floor,1,ARC,Floor_571,,,face,,,17.0,,[309],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03Sz', '0']",
572,1,Wall,1,ARC,Wall_572,,,face,,,294.0,,[342],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vf', '0']",
573,1,Wall,1,ARC,Wall_573,,,face,,,71.0,,[349],,,"['26kn7MqLL9oOOTivXpgDiH', '0x8tDwgKz4rBhuBSTQ03Vn', '0']",
574,3,Ceiling,1,ARC,Ceiling_574,,,face,,,217.0,,[348],,,"['1T7BPQ_hn69uk5$Jp8cv9K', '0x8tDwgKz4rBhuBSTQ03Vm', '0']",
575,1,Wall,1,ARC,Wall_575,,,rewritten,,,266.0,,[341],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '8']",
576,1,Wall,1,ARC,Wall_576,,,rewritten,,,266.0,,[341],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '7']",
577,1,Wall,1,ARC,Wall_577,,,rewritten,,,266.0,,[341],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '6']",
578,1,Wall,1,ARC,Wall_578,,,rewritten,,,266.0,,[341],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '5']",
579,1,Wall,1,ARC,Wall_579,,,rewritten,,,266.0,,[341],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '4']",
580,1,Wall,1,ARC,Wall_580,,,rewritten,,,266.0,,[341],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '3']",
581,1,Wall,1,ARC,Wall_581,,,rewritten,,,266.0,,[341],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '2']",
582,1,Wall,1,ARC,Wall_582,,,rewritten,,,266.0,,[341],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '1']",
583,1,Wall,1,ARC,Wall_583,,,rewritten,,,266.0,,[341],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vd', '0']",
584,1,Wall,1,ARC,Wall_584,,,face,,,92.0,,[339],,,"['26kn7MqLL9oOOTivXpg29_', '0x8tDwgKz4rBhuBSTQ03VZ', '0']",
585,1,Wall,1,ARC,Wall_585,,,face,,,111.0,,[348],,,"['26kn7MqLL9oOOTivXpgDXu', '0x8tDwgKz4rBhuBSTQ03Vm', '0']",
586,1,Wall,1,ARC,Wall_586,,,face,,,175.0,,[311],,,"['3P6tvjgV9AA81fRmsqfbLY', '0x8tDwgKz4rBhuBSTQ03S$', '0']",
587,1,Wall,1,ARC,Wall_587,,,rewritten,,,137.0,,[348],,,"['26kn7MqLL9oOOTivXpgDDc', '0x8tDwgKz4rBhuBSTQ03Vm', '0']",
588,1,Wall,1,ARC,Wall_588,,,rewritten,,,137.0,,[348],,,"['26kn7MqLL9oOOTivXpgDDc', '0x8tDwgKz4rBhuBSTQ03Vm', '1']",
589,1,Wall,1,ARC,Wall_589,,,face,,,27.0,,[317],,,"['26kn7MqLL9oOOTivXpgEjW', '0x8tDwgKz4rBhuBSTQ03V5', '0']",
590,1,Wall,1,ARC,Wall_590,,,face,,,100.0,,[330],,,"['26kn7MqLL9oOOTivXpgCSR', '0x8tDwgKz4rBhuBSTQ03VO', '0']",
591,2,Floor,1,ARC,Floor_591,,,face,,,17.0,,[358],,,"['0a$DTcOc10$eWx3Py5JFns', '34s_9XZVj4dvcc98NZ_z89', '0']",
592,3,Ceiling,1,ARC,Ceiling_592,,,face,,,191.0,,[325],,,"['1T7BPQ_hn69uk5$Jp8cvLR', '0x8tDwgKz4rBhuBSTQ03VJ', '0']",
593,1,Wall,1,ARC,Wall_593,,,face,,,150.0,,[2],,,"['2VuhFQabH3JOql_RiqfURw', '3ieRYLDdzA7A223TPufEIb', '0']",
594,2,Floor,1,ARC,Floor_594,,,face,,,17.0,,[310],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03S_', '0']",
595,3,Ceiling,1,ARC,Ceiling_595,,,face,,,167.0,,[352],,,"['1T7BPQ_hn69uk5$Jp8cvIm', '0x8tDwgKz4rBhuBSTQ03Vr', '0']",
596,3,Ceiling,1,ARC,Ceiling_596,,,rewritten,,,225.0,,[355],,,"['1T7BPQ_hn69uk5$Jp8cv84', '34s_9XZVj4dvcc98NZ_yKB', '0']",
597,2,Floor,1,ARC,Floor_597,,,face,,,17.0,,[319],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03V8', '0']",
598,1,Wall,1,ARC,Wall_598,,,face,,,26.0,,[316],,,"['26kn7MqLL9oOOTivXpgElR', '0x8tDwgKz4rBhuBSTQ03V4', '0']",
599,3,Ceiling,1,ARC,Ceiling_599,,,face,,,208.0,,[341],,,"['1T7BPQ_hn69uk5$Jp8cvAW', '0x8tDwgKz4rBhuBSTQ03Vd', '0']",
600,1,Wall,1,ARC,Wall_600,,,face,,,294.0,,[351],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vp', '0']",
601,2,Floor,1,ARC,Floor_601,,,face,,,17.0,,[356],,,"['0a$DTcOc10$eWx3Py5JFns', '34s_9XZVj4dvcc98NZ_zWR', '0']",
602,1,Wall,1,ARC,Wall_602,,,face,,,294.0,,[340],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Va', '0']",
603,1,Wall,1,ARC,Wall_603,,,face,,,46.0,,[312],,,"['26kn7MqLL9oOOTivXpg94S', '0x8tDwgKz4rBhuBSTQ03V0', '0']",
604,1,Wall,1,ARC,Wall_604,,,face,,,43.0,,[357],,,"['26kn7MqLL9oOOTivXpgFzx', '34s_9XZVj4dvcc98NZ_zXW', '0']",
605,1,Wall,1,ARC,Wall_605,,,face,,,79.0,,[338],,,"['26kn7MqLL9oOOTivXpgDHX', '0x8tDwgKz4rBhuBSTQ03VY', '0']",
606,3,Ceiling,1,ARC,Ceiling_606,,,rewritten,,,166.0,,[314],,,"['1T7BPQ_hn69uk5$Jp8cvHj', '0x8tDwgKz4rBhuBSTQ03V2', '0']",
607,2,Floor,1,ARC,Floor_607,,,face,,,17.0,,[308],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03Sy', '0']",
608,1,Wall,1,ARC,Wall_608,,,face,,,104.0,,[7],,,"['2VuhFQabH3JOql_RiqfUVl', '3ieRYLDdzA7A223TPufEMy', '0']",
609,1,Wall,1,ARC,Wall_609,,,rewritten,,,294.0,,[5],,,"['1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '0']",
610,1,Wall,1,ARC,Wall_610,,,rewritten,,,294.0,,[5],,,"['1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '1']",
611,1,Wall,1,ARC,Wall_611,,,rewritten,,,294.0,,[5],,,"['1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '2']",
612,1,Wall,1,ARC,Wall_612,,,rewritten,,,294.0,,[5],,,"['1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '3']",
613,1,Wall,1,ARC,Wall_613,,,rewritten,,,294.0,,[5],,,"['1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '4']",
614,1,Wall,1,ARC,Wall_614,,,rewritten,,,294.0,,[5],,,"['1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '5']",
615,1,Wall,1,ARC,Wall_615,,,rewritten,,,294.0,,[5],,,"['1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '6']",
616,1,Wall,1,ARC,Wall_616,,,rewritten,,,294.0,,[5],,,"['1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '7']",
617,1,Wall,1,ARC,Wall_617,,,rewritten,,,294.0,,[5],,,"['1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOo', '8']",
618,1,Wall,1,ARC,Wall_618,,,face,,,84.0,,[332],,,"['26kn7MqLL9oOOTivXpg2re', '0x8tDwgKz4rBhuBSTQ03VR', '0']",
619,1,Wall,1,ARC,Wall_619,,,face,,,82.0,,[323],,,"['26kn7MqLL9oOOTivXpgFz$', '0x8tDwgKz4rBhuBSTQ03VF', '0']",
620,2,Floor,1,ARC,Floor_620,,,face,,,17.0,,[6],,,"['0a$DTcOc10$eWx3Py5JFns', '3ieRYLDdzA7A223TPufEIC', '0']",
621,3,Ceiling,1,ARC,Ceiling_621,,,rewritten,,,200.0,,[346],,,"['1T7BPQ_hn69uk5$Jp8cvB_', '0x8tDwgKz4rBhuBSTQ03Vj', '0']",
622,1,Wall,1,ARC,Wall_622,,,face,,,11.0,,[311],,,"['2phb4LYfH6ERu7VkkEK4hM', '0x8tDwgKz4rBhuBSTQ03S$', '0']",
623,1,Wall,1,ARC,Wall_623,,,rewritten,,,150.0,,[4],,,"['2VuhFQabH3JOql_RiqfURw', '3ieRYLDdzA7A223TPufELI', '1']",
624,1,Wall,1,ARC,Wall_624,,,rewritten,,,150.0,,[4],,,"['2VuhFQabH3JOql_RiqfURw', '3ieRYLDdzA7A223TPufELI', '0']",
625,2,Floor,1,ARC,Floor_625,,,face,,,17.0,,[2],,,"['0a$DTcOc10$eWx3Py5JFns', '3ieRYLDdzA7A223TPufEIb', '0']",
626,1,Wall,1,ARC,Wall_626,,,rewritten,,,294.0,,[9],,,"['1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOC', '0']",
627,1,Wall,1,ARC,Wall_627,,,rewritten,,,294.0,,[9],,,"['1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOC', '1']",
628,1,Wall,1,ARC,Wall_628,,,rewritten,,,294.0,,[9],,,"['1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBOC', '2']",
629,2,Floor,1,ARC,Floor_629,,,face,,,17.0,,[354],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ0377', '0']",
630,1,Wall,1,ARC,Wall_630,,,face,,,98.0,,[318],,,"['26kn7MqLL9oOOTivXpgEI0', '0x8tDwgKz4rBhuBSTQ03V7', '0']",
631,1,Wall,1,ARC,Wall_631,,,face,,,137.0,,[8],,,"['26kn7MqLL9oOOTivXpgDDc', '3ieRYLDdzA7A223TPufEJK', '0']",
632,1,Wall,1,ARC,Wall_632,,,rewritten,,,118.0,,[330],,,"['26kn7MqLL9oOOTivXpgCW4', '0x8tDwgKz4rBhuBSTQ03VO', '0']",
633,1,Wall,1,ARC,Wall_633,,,rewritten,,,118.0,,[330],,,"['26kn7MqLL9oOOTivXpgCW4', '0x8tDwgKz4rBhuBSTQ03VO', '1']",
634,3,Ceiling,1,ARC,Ceiling_634,,,face,,,171.0,,[318],,,"['1T7BPQ_hn69uk5$Jp8cvGo', '0x8tDwgKz4rBhuBSTQ03V7', '0']",
635,1,Wall,1,ARC,Wall_635,,,face,,,46.0,,[311],,,"['26kn7MqLL9oOOTivXpg94S', '0x8tDwgKz4rBhuBSTQ03S$', '0']",
636,2,Floor,1,ARC,Floor_636,,,face,,,17.0,,[324],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03VI', '0']",
637,1,Wall,1,ARC,Wall_637,,,rewritten,,,137.0,,[333],,,"['26kn7MqLL9oOOTivXpgDDc', '0x8tDwgKz4rBhuBSTQ03VS', '2']",
638,1,Wall,1,ARC,Wall_638,,,rewritten,,,137.0,,[333],,,"['26kn7MqLL9oOOTivXpgDDc', '0x8tDwgKz4rBhuBSTQ03VS', '1']",
639,1,Wall,1,ARC,Wall_639,,,rewritten,,,137.0,,[333],,,"['26kn7MqLL9oOOTivXpgDDc', '0x8tDwgKz4rBhuBSTQ03VS', '0']",
640,1,Wall,1,ARC,Wall_640,,,rewritten,,,137.0,,[332],,,"['26kn7MqLL9oOOTivXpgDDc', '0x8tDwgKz4rBhuBSTQ03VR', '1']",
641,1,Wall,1,ARC,Wall_641,,,rewritten,,,137.0,,[332],,,"['26kn7MqLL9oOOTivXpgDDc', '0x8tDwgKz4rBhuBSTQ03VR', '0']",
642,1,Wall,1,ARC,Wall_642,,,face,,,108.0,,[345],,,"['2VuhFQabH3JOql_RiqfUOW', '0x8tDwgKz4rBhuBSTQ03Vi', '0']",
643,2,Floor,1,ARC,Floor_643,,,face,,,17.0,,[323],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03VF', '0']",
644,3,Ceiling,1,ARC,Ceiling_644,,,face,,,168.0,,[315],,,"['1T7BPQ_hn69uk5$Jp8cvHM', '0x8tDwgKz4rBhuBSTQ03V3', '0']",
645,1,Wall,1,ARC,Wall_645,,,face,,,266.0,,[320],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03VC', '0']",
646,3,Ceiling,1,ARC,Ceiling_646,,,rewritten,,,201.0,,[345],,,"['1T7BPQ_hn69uk5$Jp8cvBc', '0x8tDwgKz4rBhuBSTQ03Vi', '0']",
647,1,Wall,1,ARC,Wall_647,,,face,,,42.0,,[315],,,"['26kn7MqLL9oOOTivXpg954', '0x8tDwgKz4rBhuBSTQ03V3', '0']",
648,2,Floor,1,ARC,Floor_648,,,face,,,17.0,,[317],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03V5', '0']",
649,3,Ceiling,1,ARC,Ceiling_649,,,face,,,211.0,,[8],,,"['1T7BPQ_hn69uk5$Jp8cv9q', '3ieRYLDdzA7A223TPufEJK', '0']",
650,3,Ceiling,1,ARC,Ceiling_650,,,face,,,194.0,,[326],,,"['1T7BPQ_hn69uk5$Jp8cvKp', '0x8tDwgKz4rBhuBSTQ03VK', '0']",
651,1,Wall,1,ARC,Wall_651,,,face,,,133.0,,[357],,,"['34s_9XZVj4dvcc98NZ_yV0', '34s_9XZVj4dvcc98NZ_zXW', '0']",
652,1,Wall,1,ARC,Wall_652,,,face,,,128.0,,[346],,,"['2VuhFQabH3JOql_RiqfUSN', '0x8tDwgKz4rBhuBSTQ03Vj', '0']",
653,2,Floor,1,ARC,Floor_653,,,face,,,17.0,,[332],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03VR', '0']",
654,3,Ceiling,1,ARC,Ceiling_654,,,rewritten,,,180.0,,[339],,,"['1T7BPQ_hn69uk5$Jp8cvNW', '0x8tDwgKz4rBhuBSTQ03VZ', '0']",
655,3,Ceiling,1,ARC,Ceiling_655,,,rewritten,,,165.0,,[314],,,"['1T7BPQ_hn69uk5$Jp8cvHb', '0x8tDwgKz4rBhuBSTQ03V2', '0']",
656,3,Ceiling,1,ARC,Ceiling_656,,,rewritten,,,154.0,,[331],,,"['1T7BPQ_hn69uk5$Jp8cvJK', '0x8tDwgKz4rBhuBSTQ03VQ', '0']",
657,1,Wall,1,ARC,Wall_657,,,face,,,22.0,,[315],,,"['26kn7MqLL9oOOTivXpg95E', '0x8tDwgKz4rBhuBSTQ03V3', '0']",
658,1,Wall,1,ARC,Wall_658,,,rewritten,,,118.0,,[351],,,"['26kn7MqLL9oOOTivXpgCW4', '0x8tDwgKz4rBhuBSTQ03Vp', '1']",
659,1,Wall,1,ARC,Wall_659,,,rewritten,,,118.0,,[351],,,"['26kn7MqLL9oOOTivXpgCW4', '0x8tDwgKz4rBhuBSTQ03Vp', '0']",
660,1,Wall,1,ARC,Wall_660,,,face,,,294.0,,[3],,,"['1XD1GHfzD6cunMzxtqLi4o', '2Vw5Ga4Dz31wA6t7ociBwO', '0']",
661,1,Wall,1,ARC,Wall_661,,,rewritten,,,294.0,,[338],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03VY', '1']",
662,1,Wall,1,ARC,Wall_662,,,rewritten,,,294.0,,[338],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03VY', '0']",
663,3,Ceiling,1,ARC,Ceiling_663,,,rewritten,,,152.0,,[328],,,"['1T7BPQ_hn69uk5$Jp8cvJi', '0x8tDwgKz4rBhuBSTQ03VM', '0']",
664,1,Wall,1,ARC,Wall_664,,,face,,,66.0,,[337],,,"['26kn7MqLL9oOOTivXpgFz3', '0x8tDwgKz4rBhuBSTQ03VX', '0']",
665,2,Floor,1,ARC,Floor_665,,,face,,,17.0,,[341],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03Vd', '0']",
666,1,Wall,1,ARC,Wall_666,,,face,,,27.0,,[358],,,"['26kn7MqLL9oOOTivXpgEjW', '34s_9XZVj4dvcc98NZ_z89', '0']",
667,1,Wall,1,ARC,Wall_667,,,face,,,94.0,,[342],,,"['26kn7MqLL9oOOTivXpg2C1', '0x8tDwgKz4rBhuBSTQ03Vf', '0']",
668,2,Floor,1,ARC,Floor_668,,,face,,,17.0,,[4],,,"['0a$DTcOc10$eWx3Py5JFns', '3ieRYLDdzA7A223TPufELI', '0']",
669,1,Wall,1,ARC,Wall_669,,,face,,,16.0,,[352],,,"['08Kju84ofEuAMc6WrE1Ba5', '0x8tDwgKz4rBhuBSTQ03Vr', '1']",
670,1,Wall,1,ARC,Wall_670,,,face,,,16.0,,[352],,,"['08Kju84ofEuAMc6WrE1Ba5', '0x8tDwgKz4rBhuBSTQ03Vr', '2']",
671,1,Wall,1,ARC,Wall_671,,,face,,,16.0,,[352],,,"['08Kju84ofEuAMc6WrE1Ba5', '0x8tDwgKz4rBhuBSTQ03Vr', '0']",
672,2,Floor,1,ARC,Floor_672,,,face,,,17.0,,[352],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03Vr', '0']",
673,1,Wall,1,ARC,Wall_673,,,face,,,294.0,,[348],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vm', '0']",
674,1,Wall,1,ARC,Wall_674,,,face,,,118.0,,[331],,,"['26kn7MqLL9oOOTivXpgCW4', '0x8tDwgKz4rBhuBSTQ03VQ', '0']",
675,1,Wall,1,ARC,Wall_675,,,rewritten,,,83.0,,[6],,,"['26kn7MqLL9oOOTivXpg2uw', '3ieRYLDdzA7A223TPufEIC', '0']",
676,1,Wall,1,ARC,Wall_676,,,face,,,80.0,,[322],,,"['26kn7MqLL9oOOTivXpgFzz', '0x8tDwgKz4rBhuBSTQ03VE', '0']",
677,2,Floor,1,ARC,Floor_677,,,face,,,17.0,,[0],,,"['0a$DTcOc10$eWx3Py5JFns', '3ieRYLDdzA7A223TPufELQ', '0']",
678,1,Wall,1,ARC,Wall_678,,,face,,,77.0,,[336],,,"['26kn7MqLL9oOOTivXpgDJf', '0x8tDwgKz4rBhuBSTQ03VV', '0']",
679,1,Wall,1,ARC,Wall_679,,,face,,,266.0,,[326],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03VK', '0']",
680,1,Wall,1,ARC,Wall_680,,,face,,,175.0,,[315],,,"['3P6tvjgV9AA81fRmsqfbLY', '0x8tDwgKz4rBhuBSTQ03V3', '0']",
681,2,Floor,1,ARC,Floor_681,,,face,,,17.0,,[314],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03V2', '0']",
682,2,Floor,1,ARC,Floor_682,,,face,,,17.0,,[350],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03Vo', '0']",
683,3,Ceiling,1,ARC,Ceiling_683,,,face,,,216.0,,[332],,,"['1T7BPQ_hn69uk5$Jp8cv9i', '0x8tDwgKz4rBhuBSTQ03VR', '0']",
684,3,Ceiling,1,ARC,Ceiling_684,,,face,,,220.0,,[351],,,"['1T7BPQ_hn69uk5$Jp8cv8n', '0x8tDwgKz4rBhuBSTQ03Vp', '0']",
685,1,Wall,1,ARC,Wall_685,,,rewritten,,,150.0,,[344],,,"['2VuhFQabH3JOql_RiqfURw', '0x8tDwgKz4rBhuBSTQ03Vh', '0']",
686,1,Wall,1,ARC,Wall_686,,,rewritten,,,150.0,,[344],,,"['2VuhFQabH3JOql_RiqfURw', '0x8tDwgKz4rBhuBSTQ03Vh', '1']",
687,1,Wall,1,ARC,Wall_687,,,rewritten,,,150.0,,[344],,,"['2VuhFQabH3JOql_RiqfURw', '0x8tDwgKz4rBhuBSTQ03Vh', '2']",
688,1,Wall,1,ARC,Wall_688,,,rewritten,,,150.0,,[344],,,"['2VuhFQabH3JOql_RiqfURw', '0x8tDwgKz4rBhuBSTQ03Vh', '3']",
689,1,Wall,1,ARC,Wall_689,,,face,,,94.0,,[340],,,"['26kn7MqLL9oOOTivXpg2C1', '0x8tDwgKz4rBhuBSTQ03Va', '0']",
690,1,Wall,1,ARC,Wall_690,,,face,,,79.0,,[3],,,"['26kn7MqLL9oOOTivXpgDHX', '2Vw5Ga4Dz31wA6t7ociBwO', '0']",
691,2,Floor,1,ARC,Floor_691,,,face,,,17.0,,[349],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03Vn', '0']",
692,3,Ceiling,1,ARC,Ceiling_692,,,rewritten,,,227.0,,[328],,,"['1T7BPQ_hn69uk5$Jp8cvFs', '0x8tDwgKz4rBhuBSTQ03VM', '0']",
693,1,Wall,1,ARC,Wall_693,,,face,,,66.0,,[356],,,"['26kn7MqLL9oOOTivXpgFz3', '34s_9XZVj4dvcc98NZ_zWR', '0']",
694,1,Wall,1,ARC,Wall_694,,,rewritten,,,266.0,,[344],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vh', '3']",
695,1,Wall,1,ARC,Wall_695,,,rewritten,,,266.0,,[344],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vh', '2']",
696,1,Wall,1,ARC,Wall_696,,,rewritten,,,266.0,,[344],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vh', '1']",
697,1,Wall,1,ARC,Wall_697,,,rewritten,,,266.0,,[344],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03Vh', '0']",
698,3,Ceiling,1,ARC,Ceiling_698,,,face,,,161.0,,[309],,,"['1T7BPQ_hn69uk5$Jp8cvI5', '0x8tDwgKz4rBhuBSTQ03Sz', '0']",
699,3,Ceiling,1,ARC,Ceiling_699,,,rewritten,,,226.0,,[331],,,"['1T7BPQ_hn69uk5$Jp8cv8D', '0x8tDwgKz4rBhuBSTQ03VQ', '0']",
700,1,Wall,1,ARC,Wall_700,,,face,,,104.0,,[343],,,"['2VuhFQabH3JOql_RiqfUVl', '0x8tDwgKz4rBhuBSTQ03Vg', '0']",
701,3,Ceiling,1,ARC,Ceiling_701,,,face,,,163.0,,[311],,,"['1T7BPQ_hn69uk5$Jp8cvID', '0x8tDwgKz4rBhuBSTQ03S$', '0']",
702,1,Wall,1,ARC,Wall_702,,,face,,,70.0,,[320],,,"['26kn7MqLL9oOOTivXpgF_A', '0x8tDwgKz4rBhuBSTQ03VC', '0']",
703,3,Ceiling,1,ARC,Ceiling_703,,,face,,,184.0,,[323],,,"['1T7BPQ_hn69uk5$Jp8cvM3', '0x8tDwgKz4rBhuBSTQ03VF', '0']",
704,3,Ceiling,1,ARC,Ceiling_704,,,rewritten,,,219.0,,[349],,,"['1T7BPQ_hn69uk5$Jp8cv90', '0x8tDwgKz4rBhuBSTQ03Vn', '0']",
705,1,Wall,1,ARC,Wall_705,,,face,,,266.0,,[0],,,"['26kn7MqLL9oOOTivXpgF_a', '3ieRYLDdzA7A223TPufELQ', '0']",
706,1,Wall,1,ARC,Wall_706,,,face,,,91.0,,[335],,,"['26kn7MqLL9oOOTivXpg2U5', '0x8tDwgKz4rBhuBSTQ03VU', '0']",
707,1,Wall,1,ARC,Wall_707,,,face,,,70.0,,[325],,,"['26kn7MqLL9oOOTivXpgF_A', '0x8tDwgKz4rBhuBSTQ03VJ', '0']",
708,3,Ceiling,1,ARC,Ceiling_708,,,face,,,214.0,,[333],,,"['1T7BPQ_hn69uk5$Jp8cv9y', '0x8tDwgKz4rBhuBSTQ03VS', '0']",
709,3,Ceiling,1,ARC,Ceiling_709,,,face,,,222.0,,[330],,,"['1T7BPQ_hn69uk5$Jp8cv8Y', '0x8tDwgKz4rBhuBSTQ03VO', '0']",
710,1,Wall,1,ARC,Wall_710,,,face,,,294.0,,[1],,,"['1XD1GHfzD6cunMzxtqLi4o', '3ieRYLDdzA7A223TPufEJF', '0']",
711,1,Wall,1,ARC,Wall_711,,,face,,,294.0,,[8],,,"['1XD1GHfzD6cunMzxtqLi4o', '3ieRYLDdzA7A223TPufEJK', '0']",
712,1,Wall,1,ARC,Wall_712,,,face,,,75.0,,[320],,,"['26kn7MqLL9oOOTivXpgFzp', '0x8tDwgKz4rBhuBSTQ03VC', '0']",
713,2,Floor,1,ARC,Floor_713,,,face,,,17.0,,[347],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03Vl', '0']",
714,1,Wall,1,ARC,Wall_714,,,face,,,48.0,,[314],,,"['26kn7MqLL9oOOTivXpg95o', '0x8tDwgKz4rBhuBSTQ03V2', '0']",
